Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:07:39,2022-12-21 00:07:51,12.056s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:07:51,2022-12-21 00:07:53,1.127s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:07:53,2022-12-21 00:07:54,1.073s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:07:54,2022-12-21 00:07:54,0.429s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:07:54,2022-12-21 00:07:57,3.151s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:07:57,2022-12-21 00:07:58,0.656s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:07:58,2022-12-21 00:07:59,0.974s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:07:59,2022-12-21 00:08:00,1.128s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:08:00,2022-12-21 00:08:01,0.912s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:08:01,2022-12-21 00:08:02,1.083s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:08:02,2022-12-21 00:08:03,1.037s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:08:03,2022-12-21 00:08:04,1.063s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:08:04,2022-12-21 00:08:05,0.536s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:08:05,2022-12-21 00:08:05,0.639s,PASSED
,,,,,,,
Test Cases/BD020_BillsWihoutHarga,Chrome 108.0.0.0,,,2022-12-21 00:08:05,2022-12-21 00:08:24,18.931s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:08:05,2022-12-21 00:08:07,1.200s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:08:07,2022-12-21 00:08:07,0.133s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:08:07,2022-12-21 00:08:10,3.649s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:08:10,2022-12-21 00:08:11,1.007s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:08:11,2022-12-21 00:08:12,0.825s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:08:12,2022-12-21 00:08:13,0.448s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:08:13,2022-12-21 00:08:16,3.326s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:08:16,2022-12-21 00:08:17,0.826s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:08:17,2022-12-21 00:08:18,1.049s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:08:18,2022-12-21 00:08:19,1.010s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:08:19,2022-12-21 00:08:20,0.909s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:08:20,2022-12-21 00:08:21,1.097s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:08:21,2022-12-21 00:08:22,1.014s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:08:22,2022-12-21 00:08:23,1.148s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:08:23,2022-12-21 00:08:24,0.401s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:08:24,2022-12-21 00:08:24,0.614s,PASSED
,,,,,,,
Test Cases/BD021_SearchBills,Chrome 108.0.0.0,,,2022-12-21 00:08:24,2022-12-21 00:08:52,27.792s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:08:24,2022-12-21 00:08:26,1.230s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:08:26,2022-12-21 00:08:26,0.131s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:08:26,2022-12-21 00:08:44,18.142s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:08:44,2022-12-21 00:08:45,1.039s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:08:45,2022-12-21 00:08:46,0.892s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:08:46,2022-12-21 00:08:46,0.415s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:08:46,2022-12-21 00:08:49,2.912s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:08:49,2022-12-21 00:08:50,0.637s,PASSED
"setText(findTestObject(""Daily/Search""), ""xl"")",Chrome 108.0.0.0,,,2022-12-21 00:08:50,2022-12-21 00:08:51,1.524s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:08:51,2022-12-21 00:08:52,0.648s,PASSED
,,,,,,,
Test Cases/BD023_ViewEntertaint,Chrome 108.0.0.0,,,2022-12-21 00:08:52,2022-12-21 00:09:04,12.112s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:08:52,2022-12-21 00:08:53,1.178s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:08:53,2022-12-21 00:08:54,0.125s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:08:54,2022-12-21 00:08:57,3.717s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:08:57,2022-12-21 00:08:58,1.000s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:08:58,2022-12-21 00:08:59,0.843s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:08:59,2022-12-21 00:08:59,0.335s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:08:59,2022-12-21 00:09:03,3.173s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:09:03,2022-12-21 00:09:03,0.617s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:09:03,2022-12-21 00:09:04,0.766s,PASSED
,,,,,,,
Test Cases/BD025_AddProductEntertaintment,Chrome 108.0.0.0,,,2022-12-21 00:09:04,2022-12-21 00:09:55,50.907s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:09:04,2022-12-21 00:09:06,1.249s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:09:06,2022-12-21 00:09:06,0.131s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:09:06,2022-12-21 00:09:11,4.692s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:09:11,2022-12-21 00:09:12,1.091s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:09:12,2022-12-21 00:09:12,0.842s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:09:12,2022-12-21 00:09:13,0.434s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:09:13,2022-12-21 00:09:16,3.146s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:09:16,2022-12-21 00:09:17,0.711s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:09:17,2022-12-21 00:09:18,1.079s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:09:18,2022-12-21 00:09:19,1.082s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:09:19,2022-12-21 00:09:20,0.959s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:09:20,2022-12-21 00:09:21,0.974s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:09:21,2022-12-21 00:09:22,0.914s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:09:22,2022-12-21 00:09:23,1.133s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:09:23,2022-12-21 00:09:24,0.707s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:09:24,2022-12-21 00:09:55,31.341s,FAILED
,,,,,,,
Test Cases/BD026_EnterWithoutGambar,Chrome 108.0.0.0,,,2022-12-21 00:09:55,2022-12-21 00:10:45,49.675s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:09:55,2022-12-21 00:09:57,1.785s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:09:57,2022-12-21 00:09:57,0.117s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:09:57,2022-12-21 00:10:01,3.773s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:10:01,2022-12-21 00:10:02,1.046s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:10:02,2022-12-21 00:10:03,0.694s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:10:03,2022-12-21 00:10:03,0.405s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:10:03,2022-12-21 00:10:06,3.209s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:10:06,2022-12-21 00:10:07,0.632s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:10:07,2022-12-21 00:10:08,1.108s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:10:08,2022-12-21 00:10:09,1.145s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:10:09,2022-12-21 00:10:10,1.070s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:10:10,2022-12-21 00:10:11,0.981s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:10:11,2022-12-21 00:10:12,1.300s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:10:12,2022-12-21 00:10:13,0.877s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:10:13,2022-12-21 00:10:45,31.272s,FAILED
,,,,,,,
Test Cases/BD027_EnterWihoutKodeProduk,Chrome 108.0.0.0,,,2022-12-21 00:10:45,2022-12-21 00:11:39,54.603s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:10:45,2022-12-21 00:10:47,1.806s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:10:47,2022-12-21 00:10:47,0.119s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:10:47,2022-12-21 00:10:56,8.910s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:10:56,2022-12-21 00:10:57,0.957s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:10:57,2022-12-21 00:10:58,0.814s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:10:58,2022-12-21 00:10:58,0.524s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:10:58,2022-12-21 00:11:01,2.979s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:11:01,2022-12-21 00:11:02,0.711s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:11:02,2022-12-21 00:11:03,1.106s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:11:03,2022-12-21 00:11:04,1.124s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:11:04,2022-12-21 00:11:05,0.984s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:11:05,2022-12-21 00:11:06,0.806s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:11:06,2022-12-21 00:11:07,1.384s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:11:07,2022-12-21 00:11:08,0.835s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:11:08,2022-12-21 00:11:39,31.276s,FAILED
,,,,,,,
Test Cases/BD028_enterWithoutDeskripsi,Chrome 108.0.0.0,,,2022-12-21 00:11:39,2022-12-21 00:12:29,49.610s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:11:40,2022-12-21 00:11:41,1.777s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:11:41,2022-12-21 00:11:41,0.120s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:11:41,2022-12-21 00:11:45,3.421s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:11:45,2022-12-21 00:11:46,1.025s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:11:46,2022-12-21 00:11:47,0.899s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:11:47,2022-12-21 00:11:47,0.505s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:11:47,2022-12-21 00:11:50,3.075s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:11:50,2022-12-21 00:11:51,0.680s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:11:51,2022-12-21 00:11:52,1.111s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:11:52,2022-12-21 00:11:53,1.217s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:11:53,2022-12-21 00:11:54,0.798s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:11:54,2022-12-21 00:11:55,0.888s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:11:55,2022-12-21 00:11:56,1.326s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:11:56,2022-12-21 00:11:57,0.983s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:11:57,2022-12-21 00:12:29,31.542s,FAILED
,,,,,,,
Test Cases/BD029_EnterWithoutNominal,Chrome 108.0.0.0,,,2022-12-21 00:12:29,2022-12-21 00:13:22,53.019s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:12:29,2022-12-21 00:12:31,2.161s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:12:31,2022-12-21 00:12:32,0.137s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:12:32,2022-12-21 00:12:36,4.966s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:12:36,2022-12-21 00:12:37,0.882s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:12:37,2022-12-21 00:12:39,1.218s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:12:39,2022-12-21 00:12:39,0.495s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:12:39,2022-12-21 00:12:42,3.275s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:12:42,2022-12-21 00:12:43,0.617s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:12:43,2022-12-21 00:12:45,2.054s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:12:45,2022-12-21 00:12:46,1.255s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:12:46,2022-12-21 00:12:47,0.800s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:12:47,2022-12-21 00:12:48,0.995s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:12:48,2022-12-21 00:12:49,1.379s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:12:49,2022-12-21 00:12:50,1.023s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:12:50,2022-12-21 00:13:22,31.428s,FAILED
,,,,,,,
Test Cases/BD030_EnterWithoutKategori,Chrome 108.0.0.0,,,2022-12-21 00:13:22,2022-12-21 00:14:14,51.769s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:13:22,2022-12-21 00:13:24,1.980s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:13:24,2022-12-21 00:13:24,0.133s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:13:24,2022-12-21 00:13:30,5.609s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:13:30,2022-12-21 00:13:31,1.011s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:13:31,2022-12-21 00:13:32,1.080s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:13:32,2022-12-21 00:13:33,0.566s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:13:33,2022-12-21 00:13:36,3.177s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:13:36,2022-12-21 00:13:37,0.791s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:13:37,2022-12-21 00:13:38,1.035s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:13:38,2022-12-21 00:13:39,1.118s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:13:39,2022-12-21 00:13:40,0.837s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:13:40,2022-12-21 00:13:41,1.094s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:13:41,2022-12-21 00:13:42,0.938s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:13:42,2022-12-21 00:13:42,0.739s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:13:42,2022-12-21 00:14:14,31.301s,FAILED
,,,,,,,
Test Cases/BD031_EnterWithoutHarga,Chrome 108.0.0.0,,,2022-12-21 00:14:14,2022-12-21 00:15:03,49.106s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:14:14,2022-12-21 00:14:16,1.768s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:14:16,2022-12-21 00:14:16,0.124s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:14:16,2022-12-21 00:14:19,3.463s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:14:19,2022-12-21 00:14:20,1.069s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:14:20,2022-12-21 00:14:21,0.893s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:14:21,2022-12-21 00:14:22,0.413s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:14:22,2022-12-21 00:14:25,3.052s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:14:25,2022-12-21 00:14:25,0.520s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:14:25,2022-12-21 00:14:26,1.078s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:14:26,2022-12-21 00:14:27,1.175s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:14:27,2022-12-21 00:14:28,1.008s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:14:28,2022-12-21 00:14:29,0.837s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:14:29,2022-12-21 00:14:30,0.888s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:14:30,2022-12-21 00:14:31,1.097s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:14:31,2022-12-21 00:15:03,31.478s,FAILED
