Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:46:57,2022-12-21 00:46:58,0.879s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:46:58,2022-12-21 00:46:58,0.500s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:46:58,2022-12-21 00:47:02,3.383s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:47:02,2022-12-21 00:47:02,0.551s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:47:02,2022-12-21 00:47:04,1.848s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:47:04,2022-12-21 00:47:05,1.147s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:47:05,2022-12-21 00:47:06,0.905s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:47:06,2022-12-21 00:47:07,1.022s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:47:07,2022-12-21 00:47:08,0.993s,PASSED
"setText(findTestObject(""Daily/Harga""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:47:08,2022-12-21 00:47:09,0.902s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:47:09,2022-12-21 00:47:10,0.523s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:47:10,2022-12-21 00:47:10,0.642s,PASSED
,,,,,,,
Test Cases/BD020_BillsWihoutHarga,Chrome 108.0.0.0,,,2022-12-21 00:47:10,2022-12-21 00:47:31,20.229s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:47:11,2022-12-21 00:47:12,1.165s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:47:12,2022-12-21 00:47:12,0.120s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:47:12,2022-12-21 00:47:17,4.828s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:47:17,2022-12-21 00:47:18,1.051s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:47:18,2022-12-21 00:47:19,0.819s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:47:19,2022-12-21 00:47:19,0.515s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:47:19,2022-12-21 00:47:22,3.096s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:47:22,2022-12-21 00:47:23,0.760s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:47:23,2022-12-21 00:47:24,1.009s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:47:24,2022-12-21 00:47:25,1.182s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01alterra"")",Chrome 108.0.0.0,,,2022-12-21 00:47:25,2022-12-21 00:47:26,1.054s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Bootcamp QE"")",Chrome 108.0.0.0,,,2022-12-21 00:47:26,2022-12-21 00:47:27,0.860s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""1000000"")",Chrome 108.0.0.0,,,2022-12-21 00:47:27,2022-12-21 00:47:28,0.932s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Pendidikan"", true)",Chrome 108.0.0.0,,,2022-12-21 00:47:28,2022-12-21 00:47:29,1.367s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:47:29,2022-12-21 00:47:30,0.540s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:47:30,2022-12-21 00:47:31,0.628s,PASSED
,,,,,,,
Test Cases/BD021_SearchBills,Chrome 108.0.0.0,,,2022-12-21 00:47:31,2022-12-21 00:47:45,14.476s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:47:31,2022-12-21 00:47:32,1.356s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:47:32,2022-12-21 00:47:32,0.128s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:47:32,2022-12-21 00:47:37,4.542s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:47:37,2022-12-21 00:47:38,0.924s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:47:38,2022-12-21 00:47:39,1.005s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:47:39,2022-12-21 00:47:39,0.500s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:47:39,2022-12-21 00:47:42,2.863s,PASSED
"click(findTestObject(""ManageProduct/Bills""))",Chrome 108.0.0.0,,,2022-12-21 00:47:42,2022-12-21 00:47:43,0.652s,PASSED
"setText(findTestObject(""Daily/Search""), ""xl"")",Chrome 108.0.0.0,,,2022-12-21 00:47:43,2022-12-21 00:47:44,1.601s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:47:44,2022-12-21 00:47:45,0.630s,PASSED
,,,,,,,
Test Cases/BD023_ViewEntertaint,Chrome 108.0.0.0,,,2022-12-21 00:47:45,2022-12-21 00:47:58,12.738s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:47:45,2022-12-21 00:47:46,1.095s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:47:46,2022-12-21 00:47:47,0.122s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:47:47,2022-12-21 00:47:51,4.304s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:47:51,2022-12-21 00:47:52,1.028s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:47:52,2022-12-21 00:47:53,1.007s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:47:53,2022-12-21 00:47:53,0.506s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:47:53,2022-12-21 00:47:57,3.101s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:47:57,2022-12-21 00:47:57,0.666s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:47:57,2022-12-21 00:47:58,0.666s,PASSED
,,,,,,,
Test Cases/BD025_AddProductEntertaintment,Chrome 108.0.0.0,,,2022-12-21 00:47:58,2022-12-21 00:48:18,20.038s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:47:58,2022-12-21 00:47:59,1.173s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:47:59,2022-12-21 00:47:59,0.121s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:47:59,2022-12-21 00:48:03,3.455s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:48:03,2022-12-21 00:48:04,0.936s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:48:04,2022-12-21 00:48:05,0.886s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:48:05,2022-12-21 00:48:05,0.520s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:48:05,2022-12-21 00:48:08,3.002s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:48:08,2022-12-21 00:48:09,0.697s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:48:09,2022-12-21 00:48:10,1.119s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:48:10,2022-12-21 00:48:11,1.193s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:48:11,2022-12-21 00:48:12,0.895s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:48:12,2022-12-21 00:48:13,0.948s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:48:13,2022-12-21 00:48:14,0.902s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:48:14,2022-12-21 00:48:15,1.319s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:48:15,2022-12-21 00:48:16,0.975s,PASSED
"click(findTestObject(""ManageProduct/SimpanEntertaint""))",Chrome 108.0.0.0,,,2022-12-21 00:48:16,2022-12-21 00:48:17,0.411s,PASSED
"click(findTestObject(""Daily/Close""))",Chrome 108.0.0.0,,,2022-12-21 00:48:17,2022-12-21 00:48:17,0.574s,PASSED
closeBrowser(),Chrome 108.0.0.0,,,2022-12-21 00:48:17,2022-12-21 00:48:18,0.637s,PASSED
,,,,,,,
Test Cases/BD026_EnterWithoutGambar,Chrome 108.0.0.0,,,2022-12-21 00:48:18,2022-12-21 00:49:07,48.750s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:48:18,2022-12-21 00:48:19,1.164s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:48:19,2022-12-21 00:48:19,0.120s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:48:19,2022-12-21 00:48:23,3.420s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:48:23,2022-12-21 00:48:24,1.042s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:48:24,2022-12-21 00:48:25,0.902s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:48:25,2022-12-21 00:48:25,0.416s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:48:25,2022-12-21 00:48:28,3.020s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:48:28,2022-12-21 00:48:29,0.659s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:48:29,2022-12-21 00:48:30,1.098s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:48:30,2022-12-21 00:48:31,1.134s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:48:31,2022-12-21 00:48:32,0.976s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:48:32,2022-12-21 00:48:33,0.815s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:48:33,2022-12-21 00:48:34,1.213s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:48:34,2022-12-21 00:48:35,0.880s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:48:35,2022-12-21 00:49:07,31.611s,FAILED
,,,,,,,
Test Cases/BD027_EnterWihoutKodeProduk,Chrome 108.0.0.0,,,2022-12-21 00:49:07,2022-12-21 00:49:56,49.436s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:49:07,2022-12-21 00:49:09,1.778s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:49:09,2022-12-21 00:49:09,0.121s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:49:09,2022-12-21 00:49:12,3.531s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:49:12,2022-12-21 00:49:13,1.083s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:49:13,2022-12-21 00:49:14,1.007s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:49:14,2022-12-21 00:49:15,0.423s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:49:15,2022-12-21 00:49:18,3.064s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:49:18,2022-12-21 00:49:19,0.635s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:49:19,2022-12-21 00:49:20,1.150s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:49:20,2022-12-21 00:49:21,1.125s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:49:21,2022-12-21 00:49:22,0.904s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:49:22,2022-12-21 00:49:23,0.833s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:49:23,2022-12-21 00:49:24,1.443s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:49:24,2022-12-21 00:49:25,0.785s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:49:25,2022-12-21 00:49:56,31.251s,FAILED
,,,,,,,
Test Cases/BD028_enterWithoutDeskripsi,Chrome 108.0.0.0,,,2022-12-21 00:49:56,2022-12-21 00:50:45,48.922s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:49:56,2022-12-21 00:49:58,1.711s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:49:58,2022-12-21 00:49:58,0.116s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:49:58,2022-12-21 00:50:02,3.419s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:50:02,2022-12-21 00:50:03,0.960s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:50:03,2022-12-21 00:50:03,0.822s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:50:03,2022-12-21 00:50:04,0.400s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:50:04,2022-12-21 00:50:07,3.080s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:50:07,2022-12-21 00:50:07,0.529s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:50:07,2022-12-21 00:50:08,1.058s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:50:08,2022-12-21 00:50:10,1.149s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:50:10,2022-12-21 00:50:11,0.984s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:50:11,2022-12-21 00:50:11,0.894s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:50:11,2022-12-21 00:50:13,1.211s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:50:13,2022-12-21 00:50:14,1.000s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:50:14,2022-12-21 00:50:45,31.344s,FAILED
,,,,,,,
Test Cases/BD029_EnterWithoutNominal,Chrome 108.0.0.0,,,2022-12-21 00:50:45,2022-12-21 00:51:36,51.063s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:50:45,2022-12-21 00:50:47,1.774s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:50:47,2022-12-21 00:50:47,0.120s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:50:47,2022-12-21 00:50:53,5.492s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:50:53,2022-12-21 00:50:53,0.837s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:50:53,2022-12-21 00:50:54,0.985s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:50:54,2022-12-21 00:50:55,0.504s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:50:55,2022-12-21 00:50:58,2.951s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:50:58,2022-12-21 00:50:58,0.530s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:50:58,2022-12-21 00:51:00,1.111s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:51:00,2022-12-21 00:51:01,1.171s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:51:01,2022-12-21 00:51:02,0.897s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:51:02,2022-12-21 00:51:02,0.853s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:51:02,2022-12-21 00:51:04,1.245s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:51:04,2022-12-21 00:51:05,0.897s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:51:05,2022-12-21 00:51:36,31.435s,FAILED
,,,,,,,
Test Cases/BD030_EnterWithoutKategori,Chrome 108.0.0.0,,,2022-12-21 00:51:36,2022-12-21 00:52:24,48.382s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:51:36,2022-12-21 00:51:38,1.717s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:51:38,2022-12-21 00:51:38,0.119s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:51:38,2022-12-21 00:51:42,3.368s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:51:42,2022-12-21 00:51:43,1.052s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:51:43,2022-12-21 00:51:43,0.889s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:51:43,2022-12-21 00:51:44,0.400s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:51:44,2022-12-21 00:51:47,3.049s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:51:47,2022-12-21 00:51:48,0.632s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:51:48,2022-12-21 00:51:49,1.260s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:51:49,2022-12-21 00:51:50,1.161s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:51:50,2022-12-21 00:51:51,0.889s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:51:51,2022-12-21 00:51:52,0.835s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:51:52,2022-12-21 00:51:52,0.731s,PASSED
"setText(findTestObject(""Daily/Harga""), ""50500"")",Chrome 108.0.0.0,,,2022-12-21 00:51:52,2022-12-21 00:51:53,0.787s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:51:53,2022-12-21 00:52:24,31.262s,FAILED
,,,,,,,
Test Cases/BD031_EnterWithoutHarga,Chrome 108.0.0.0,,,2022-12-21 00:52:24,2022-12-21 00:53:14,49.578s,FAILED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 00:52:25,2022-12-21 00:52:26,1.761s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 00:52:26,2022-12-21 00:52:27,0.118s,PASSED
"navigateToUrl(""https://tes-capstone-website.vercel.app/admin/login"")",Chrome 108.0.0.0,,,2022-12-21 00:52:27,2022-12-21 00:52:30,3.593s,PASSED
"setText(findTestObject(""Auth/Email""), ""admin@nyakit.in"")",Chrome 108.0.0.0,,,2022-12-21 00:52:30,2022-12-21 00:52:31,0.837s,PASSED
"setText(findTestObject(""Auth/Password""), ""@Password123"")",Chrome 108.0.0.0,,,2022-12-21 00:52:31,2022-12-21 00:52:32,0.897s,PASSED
"click(findTestObject(""Auth/LoginButton""))",Chrome 108.0.0.0,,,2022-12-21 00:52:32,2022-12-21 00:52:32,0.519s,PASSED
"click(findTestObject(""ManageProduct/Product""))",Chrome 108.0.0.0,,,2022-12-21 00:52:32,2022-12-21 00:52:35,2.928s,PASSED
"click(findTestObject(""ManageProduct/Entertainment""))",Chrome 108.0.0.0,,,2022-12-21 00:52:35,2022-12-21 00:52:36,0.638s,PASSED
"click(findTestObject(""Daily/TambahProduk""))",Chrome 108.0.0.0,,,2022-12-21 00:52:36,2022-12-21 00:52:37,1.087s,PASSED
"setText(findTestObject(""Daily/Gambar""), ""Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:52:37,2022-12-21 00:52:38,1.169s,PASSED
"setText(findTestObject(""Daily/KodeProduk""), ""01ml"")",Chrome 108.0.0.0,,,2022-12-21 00:52:38,2022-12-21 00:52:39,0.784s,PASSED
"setText(findTestObject(""Daily/Deskripsi""), ""Diamond Mobile Legend"")",Chrome 108.0.0.0,,,2022-12-21 00:52:39,2022-12-21 00:52:40,1.038s,PASSED
"setText(findTestObject(""Daily/Nominal""), ""50000"")",Chrome 108.0.0.0,,,2022-12-21 00:52:40,2022-12-21 00:52:41,0.976s,PASSED
"selectOptionByValue(findTestObject(""Daily/PilihDisini""), ""Games"", true)",Chrome 108.0.0.0,,,2022-12-21 00:52:41,2022-12-21 00:52:42,1.412s,PASSED
"click(findTestObject(""Daily/Simpan""))",Chrome 108.0.0.0,,,2022-12-21 00:52:42,2022-12-21 00:53:14,31.582s,FAILED
